do not join <user> they put the phone down on you , talk over you and are rude . taking money out of my acc willynilly ! <hashtag> fuming </hashtag>	-3
heather that was <hashtag> hilarious </hashtag> ! <user> <user> <user> <hashtag> anthony weiner </hashtag> <hashtag> 1 5 gets20 </hashtag> <hashtag> nyc </hashtag>	3
<user> did it not just enliven your soul	0
dentist just said to me ' i am going to numb your front lip up so it ' ll feel as if you have got lips like pete burns . ! <repeated> she was right	0
in my room <number> would go russell howard , tom odell , michael buble ! <repeated> <hashtag> pants </hashtag> <hashtag> no good </hashtag> <hashtag> dire </hashtag>	-3
so happy i live in <allcaps> nyc </allcaps> ! see you tomorrow . <repeated> <user> <user>	2
<user> <user> awe , miss you all too ! <happy>	0
never a dull moment when talking to nell :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_savoring_food:	2
congress attended by midterm liveliness differently constraints : qmiv	0
<user> impossible to say . we can only hope that i don ’ t unwittingly trigger her ferocious side again . hell hath no fury . <repeated>	-3
i really hate mel and sue . they think they are hilarious and they are just awful	-2
<user> i was just introducing a little levity to the convo . yep !	0
<user> gonzaga not listed in the article but at <number> / <number> they have tremendous value , they are top10 team for sure , got everything you want	0
home is where the heart lies ! love my little island but my birth city just ain ' t acting right & im not feeling too good about it <hashtag> restless </hashtag>	0
tom phillips being all jovial at the start of this week ' s show when joe is strutting out after that video package is quite the juxtaposition	0
bloods boiling	-2
never make a <hashtag> decision </hashtag> when you are <hashtag> angry </hashtag> and never make a <hashtag> promise </hashtag> when you are <hashtag> happy </hashtag> . <hashtag> wise words </hashtag>	1
leon ' s cheerfulness is always a big help .	1
<user> did you even give out any pizzas ? serious fail <hashtag> hungry </hashtag> <hashtag> hangry </hashtag>	-2
i would just give her with their naked body .	-1
bitches aggravate like what inspires you to be the biggest cunt known to man kind ?	-2
god hears your voice optimism at the moment that you think that everything has failed you :sparkles: .	1
<user> \ n ' well it can go one of two ways . you either get over it and accept it , because it ' s not going to change , or you mope about - -	-2
<user> you make the world a more joyful place . <hashtag> the nice bot </hashtag>	1
sioux valley wins home competitive <hashtag> cheer </hashtag> invite with a score of <number> . . <repeated> dell rapids second at <number>	0
people who go the speed limit irritate me	-2
howard webb always held up as knowing the answers . no red . sutton and craigan raging ! hahaha	0
i <hashtag> love </hashtag> to <hashtag> laugh </hashtag> and share <hashtag> laughter </hashtag> as way to share <hashtag> joy </hashtag>	3
with a jovial trump on his ass , don king just publicly told a crowd that ' we need [ him ] because you will always be a nigger . ' <hashtag> fuck trump </hashtag>	-3
<user> i am spry , though	0
<user> huff btw ty :pensive_face:	-2
what day is it <hashtag> lost </hashtag>	-2
i have been loving you too long <hashtag> otis redding </hashtag> <hashtag> blues </hashtag>	1
<user> try asking for a cheeseburger with only onion & mustard at any <hashtag> mc donalds </hashtag> <hashtag> hilarious </hashtag>	2
something about these cool , breezy fall days . <repeated> :smiling_face_with_heart-eyes: :fallen_leaf: :sheaf_of_rice: :maple_leaf:	3
a not very young man compiled info on a smiling baby then a mattress created new evil .	0
food that gets delivered :smiling_face_with_heart-eyes: :raising_hands: :pale:	2
watching avatar and wondering why i took so long to watch this * collapses in a joyous heap *	3
final night shift coming up . i will not miss it but i will miss my work pals and the hysterical laughter that gets us through the night	0
did we miss the fact that <hashtag> burke ramsey </hashtag> swung & hit his sister <hashtag> jon benet </hashtag> in the face with a golf club previously out of a fit of <hashtag> anger </hashtag> ?	-3
<user> do we think the swallows and swifts have gone ? photo ' d <number> nights ago , not seen since . <hashtag> autumn </hashtag>	-1
<user> okay this is hilarious	3
another loss to city in the cup next :see-no-evil_monkey: :face_with_tears_of_joy: :face_with_tears_of_joy: cmon united !	1
i am so confused by the new american horror story :weary_face:	-2
only time i am ever cheering for you johnny	0
<user> but it ' s so aesthetically pleasing omg	3
<user> <user> ditto ! <repeated> such an amazing atmosphere ! <hashtag> philipp plein </hashtag> <hashtag> cheerleaders </hashtag> <hashtag> stunt </hashtag> <hashtag> london events </hashtag>	3
<allcaps> huge congratulations to nicole winning big brother </allcaps> <number> ! <user> <hashtag> bb 18 </hashtag> sorry not sorry <hashtag> bitter </hashtag> <hashtag> bb michelle </hashtag>	0
i am doing laundry and watching that <number> ' s show with a bunch of strangers . <hashtag> happy </hashtag> <hashtag> birthday </hashtag> <hashtag> to </hashtag> <hashtag> me </hashtag>	2
<user> i am irate at you check - in system . i have tried to checkin all day and it would not let me do it because i had no seat assigned	-2
<user> hello miss lady i am sure today brings you happiness and laughter use your voice also to make us laugh god knows we need it	1
<user> you charge <number> extra for sending someone out and your cable service still does not work . that ' s robbery . <hashtag> cable </hashtag> <hashtag> horrible </hashtag> <hashtag> service </hashtag>	-3
only geo is capable of cheering me up :heart: :heart: :heart:	1
am i the only person who dislikes fall ? <hashtag> first dayof fall </hashtag> <hashtag> leaves </hashtag> <hashtag> things die </hashtag> <hashtag> depressing </hashtag> <hashtag> cold </hashtag> <hashtag> no flip flops </hashtag> :thumbs_down: :brown: :thumbs_down: :brown: :thumbs_down: :pale: :fallen_leaf: :maple_leaf:	-2
latest on new optimism on keeping <hashtag> raiders </hashtag> in <hashtag> oakland </hashtag> , live right now on <user> : <user> meets here w / lott & schaaf to talk new stadium	1
harking back to <number> - dt ' s challenge to <user> . <repeated> i will give . <repeated> dt a hearty thank you . <repeated> if he will release his tax returns . <repeated>	0
accrington stanley ? who are they ? exactly . things looking dire for west ham despite the win . what ' s changed since march ? <hashtag> bbc football </hashtag>	0
let go of the need to need . and find your own joyous path through the richness that extends in every direction .	1
<user> i beg you , never stop smiling . you deserve to be happy and to know all the beautiful things that life can offers .	1
i was just talking about it last week . <repeated> how does your outside appearance ( ie . dread locks ) affect the ability you have to work ?	0
try to find the good in the negative . the negative can turn out to be good . \ n <hashtag> anxiety relief </hashtag> <hashtag> optimism </hashtag> <hashtag> open minded </hashtag>	1
lmboo , using my nephew for meme	1
<user> <user> <user> <user> <user> i understand your concerns but look at her foundation contributions	-2
well look at the bright side . you found a use for that rope <hashtag> tips to survive a power outage </hashtag>	0
<user> <user> i am beyond the sadness point . have done it inside out . i live with <allcaps> cptsd </allcaps> and <allcaps> bpd i </allcaps> can not always do the pity party	-2
<user> from here , it ' s but a short step to biweekly community meetings over a hearty meal of soy flakes	1
<user> ' i know you trusted me . ' his words were soft as he ignored the anger and focused on the hurt beneath . ' i know i screwed up . ' - -	-1
i have so much hw tonight im offended	-2
is it bad that kurt is literally me ? . <repeated> <hashtag> glee </hashtag>	-1
<user> look at those teef ! <hashtag> growl </hashtag>	-1
<user> yea because forcing <number> turnovers and holding a pretty good offense to <number> points is concerning . <repeated> oh wait . no ! <repeated>	-2
<user> hannah stop being mournful and chill :person_tipping_hand:	-1
wanted to get him a cake with sparkling candles but he does not like cake :unamused_face: :unamused_face: . ruins everything	-3
not sure if thats an accomplishment or something to worry about	-1
<number> . sweater weather - the neighbourhood \ ngirls / girls / boys - panic ! at the disco	0
but the lady at the store said i had nice eyelashes so that ' s good , right ? <hashtag> optimism </hashtag> ? <user>	3
made my night that <user> reid was included in tonight ' s hilarity . some of those points were brilliant . thanks <user>	3
<user> <hashtag> do better </hashtag> only two carriages on <time> birmingham to hereford no room to stand anymore friday commute <hashtag> unhappy </hashtag>	-3
lil reminder that my private account is a delight of shittalking and occasionally <allcaps> nsfw </allcaps> stuff ! <user>	0
jeans with fake pockets <hashtag> horrible </hashtag>	-2
<user> <user> what i miss ? <hashtag> outrage </hashtag>	-2
<user> i would like to know about the source of the president ' s optimism about running the country . i wonder if he can answer my curiosity .	-2
some moving clips on youtube tonight of the vigil held at tulsa metropolitan baptist church for <hashtag> terence cruther </hashtag> <hashtag> justice </hashtag> <hashtag> anger </hashtag> <hashtag> sadness </hashtag>	-3
do what makes you successful and <hashtag> happy </hashtag> now and forever	3
one time i saw rachel from glee tell someone their job was on a pole and i said that in 5 th grade to a boy and he look confused	0
<user> mine are good rn , gonna be horrid after next week	0
<user> <user> <user> do your fuc*ing <censored> job and report the news . just another bully to go in the basket . freedom or fear ? <repeated>	-3
<user> huh ! it ' s always my fault is not it >:( <hashtag> sulk </hashtag>	-2
<user> the guy who calls people ' cuck ' and is anti - <allcaps> blm </allcaps> is offended by idea that he might not be pro - policing reform ? that ' s amazing .	1
<user> i was like that when i started college . it was horrific but it probably will get better . do not give up yet	0
i am strong ' cause i am weak \ ni ' m beautiful ' cause i know my flaws \ ni ' m fearless ' cause i have been afraid \ ni can laugh ' cause i have known sadness . <repeated>	0
ari looks hilarious oh my g d this is too much	3
wishing the ipswich tigers good luck in their games throughout homecoming week ! <repeated> we are cheering you on here at the city office ! <allcaps> go tigers </allcaps> !	3
<user> <user> <user> <user> take 2 k out of it the numbers on madden are low and have dropped and people are unhappy	-3
<user> species cf . don jr . refugees / skittles . know he likes his snacks , but even <user> frown on talking about eating humans <hashtag> lizards cum </hashtag>	0
<user> i know i do not know u , but physiatrists are seriously the number one best thing for people with anxiety .	0
gas prices are hilarious . cause they are simultaneously super subsidised and taxed	0
<user> <user> <user> <user> might be the pout of a star baker tho !	0
<user> she was my favourite such a joyful soul	1
she began to squirm beneath <user> , struggling to get out of his relentless grasp . when she realized that the attempt was useless , + +	-2
when you wake up from a dream laughing at something stupid , and that makes you laugh more	2
<user> maybe it ' d have been different if i stayed for sixth form ? but still , the oppressive architecture , uninteresting people	-2
niggas murking in each other . in murky water , i try to swim .	-2
why do i have such a thing for dark curly hair	-2
<user> i hate post con blues ! but i avoided the plague too yay ! <repeated> yay constant hand sanitizer ! <repeated>	0
i get embarrassed at the slightest things and then i will fret about it all day i hate it	-2
had a coworker look at her phone and say , cheerfully , ' oh look , kap ' s getting death threats now . ' :face_with_rolling_eyes: . then she goes to say the 4 9 ers are	0
to all who follow me , whether we have ever talked or not hope you have a joyous life . goodbye .	2
honestly depression is kicking my ass lately . <repeated> :pensive_face:	-3
<user> [ he grumbled as he sat atop the sushi bar stool , crossing his arms defiantly , in a playful gesture , though he gave anyone who >	0
<user> guitar shop owners everywhere rejoice	1
a <hashtag> smile </hashtag> does not always mean a person is <hashtag> happy </hashtag> . sometimes it simply means they are <hashtag> strong </hashtag> enough to face their own <hashtag> problems </hashtag> .	0
god , facebook ' s design has started to remind me of myspace in its heyday	1
whenever you are confronted by a wild animal or hostile individual remember that they can smell <hashtag> fear </hashtag> or the fact you <hashtag> poop </hashtag> your pants .	-2
broken policy ' <hashtag> blasio </hashtag> < > <hashtag> trump </hashtag> <hashtag> giuliani </hashtag> ' broken windows ' all part of ' pecking order ' <hashtag> bully </hashtag> politics <hashtag> america </hashtag> <allcaps> resist </allcaps> <hashtag> motto </hashtag>	-2
it ' s thursday which means it ' s grey ' s day <hashtag> tgit </hashtag>	1
i envy ice , at least if you give it warmth it melts <hashtag> taylor lautner </hashtag> <hashtag> twilight </hashtag> <hashtag> hilarious </hashtag> <hashtag> quote </hashtag>	0
seeing double am so tired but i always grudge getting off my phone at night :face_with_rolling_eyes:	-2
<user> <allcaps> thank you so much for coming to detroit i </allcaps> ' m going to sob joyful rainbows now brb	3
<user> <user> <user> yes exactly & he ' s sold out this country to <hashtag> terror </hashtag> while <hashtag> lying </hashtag> to cover it up	-2
<user> i often imagine hoe our moon would feel meeting the jovial moons which are all special	0
my siblings look all gangster & i look all cheery :grinning_face_with_sweat: :face_with_tears_of_joy:	2
<user> a laurel and hearty handshake	1
<user> yep . <allcaps> lol </allcaps>	3
losing the will <number> live with <user> business bb gone down on hold for <number> minutes & whoever picked up cut me off <hashtag> fuming </hashtag> <hashtag> no work for me </hashtag>	-3
<user> papercuts sting and stub ur toe last for like <number> secs	0
<user> <user> lmao awe . <repeated>	0
i asked jared to marry me and he said no . <hashtag> offended </hashtag>	-3
good master vernon , welcome , nephews , from bellario <annoyed> nthere is my lord , that thou interrupt ' st our merriment .	0
<user> thanks for playing crock pot going <hashtag> radio </hashtag> <hashtag> blog </hashtag> <hashtag> blues </hashtag> <hashtag> music </hashtag> <hashtag> indie music </hashtag>	3
fellaini has been playing ahead of this guy . <repeated> just let that sink in	0
the world needs more laughter , more love , and a little more of you . - r . m drake .	1
boycotting <user> till butter pecan comes back . i am furious	-2
<user> just a shame his world was gloom from day one almost . though it makes sense he ' d have the whole part hydra , part s . h . i . e . l . d ( c )	-2
go follow <hashtag> beautiful </hashtag> <hashtag> snowgang </hashtag> :heart_suit: <user> :heart_suit: <hashtag> princess </hashtag> <hashtag> fitness </hashtag> <hashtag> body posi </hashtag> <hashtag> haircut </hashtag> <hashtag> whitegirlwednesday </hashtag>	3
tiangong <number> , china ' s first space laboratory , will come to a fiery end in late <number> . the average decommissioned satellite either burns . <repeated>	-1
cool to see when smart <hashtag> cowboys twitter </hashtag> folks chirp the same stuff you did during your review . this is why i joined .	1
<allcaps> huge congratulations to nicole winning big brother </allcaps> <number> ! <user> <hashtag> bb 18 </hashtag> sorry not sorry <hashtag> bb michelle </hashtag>	3
after this news i am supposed to be so damn happy and rejoicing but i am here like :weary_face: :pensive_face: :loudly_crying_face: :disappointed_face:	-3
<user> <user> haha . <repeated> sorry about the dreadful puns . <repeated> i need to get out more . <repeated> i have been cooped up lately . <repeated>	-2
i was cheering for na team . now i just want this is over and gaudreau comes back in one piece . it is getting way too risky	0
it breaks my heart seeing people down or upset . <repeated> i will try my best to make them smile or cheer them up :hugging_face:	0
the abysmal ignorance , frivolity and levity of the italian priests stupefied him . ' - roland bainton on luther , <hashtag> reformation day </hashtag>	-2
always doing the emotionalhedge :trade_mark: w <hashtag> wps </hashtag> \ n \ ni ' m elated about start . have i mentioned i am on <allcaps> tamu </allcaps> - <number> ? ! <repeated>	0
<hashtag> terrible debate questions </hashtag> has given me so many laughs this afternoon ! thanks twitter ! <hashtag> hilarious </hashtag> <hashtag> clever people </hashtag>	3
when ' s it all finished , you will discover that it was never random ! <hashtag> thoughts </hashtag> <hashtag> restless </hashtag> <hashtag> crossover life </hashtag>	0
<user> <allcaps> big </allcaps> thank you for liking my little pumpkin <happy> she ' s the smallest of my <number> , but is very playful & wakes me up most mornings .	3
<user> good morning , love ! happy first day of fall . let us make some awesome <hashtag> autumn memories </hashtag> <hashtag> anna bailey </hashtag>	3
what ' s with all pre industrial revolution - esque footwear ? you guys tryin out for grapes of wrath today ?	0
thanks for ripping me off again <hashtag> luthansa </hashtag> <money> not enough for a one way flight to man from frk then <money> for a bag then free at gate	-2
<user> <user> i just read it and it ' s so fun ? ! <repeated> so lighthearted and cheerful , i was right , it ' s a double cavity for me .	2
<user> quite simply the <hashtag> worst </hashtag> <hashtag> airline </hashtag> <hashtag> worst airline </hashtag> i have ever used ! <hashtag> shocking </hashtag> <hashtag> appauling </hashtag> <hashtag> dire </hashtag> <hashtag> dismal </hashtag> <hashtag> beyond a joke </hashtag> <hashtag> useless </hashtag>	-3
<hashtag> followback </hashtag> quote_soup : be happy not because everything is good , but because you can see the good side of everything .	0
like i said :right_arrow: there ' s plenty of cheddar in the cheese to go around ! for everyone . :smiling_face:	3
<user> exactly what i have been saying on fb . <repeated> <hashtag> bitter </hashtag>	-2
<user> <user> <user> <user> so you were owned by losers on twitter	-3
<user> she blamed benghazi on a youtube video . she blamed emails on <hashtag> colin powell </hashtag> . now she blames <hashtag> terrorism </hashtag> on you . <hashtag> weak hillary </hashtag>	-2
i will never watch greys anatomy ever ever ever ever ever again if shonda rimes takes away another og character :frown: :frown: :frown: :frown: :frown: :frown: :frown: :frown: :frown: :frown: <hashtag> fuming </hashtag>	-3
<user> we are glad to hear that everything is resolved . if you need anything else , please do not hesitate to reach out to us . ty !	1
. <repeated> x , x . <repeated> do . <repeated> you . <repeated> hear . <repeated> me ? darn . <repeated> your . <repeated> optimism led . <repeated> . <repeated> to your own . <repeated> demise . <repeated> . <repeated> you . <repeated> should . <repeated> li . <repeated> live <hashtag> zero bot </hashtag>	0
well that draw is lively ! <hashtag> efl cup </hashtag>	1
<user> just my attempt at levity :winking_face:	0
only god knows why things happen , sometimes it ' s just hard to understand . <hashtag> praying for you </hashtag>	-1
the little sniffle at the end of the song gets me every time .	0
when ' s it all finished , you will discover that it was never random ! <hashtag> thoughts </hashtag> <hashtag> crossover life </hashtag>	0
<user> < she really said in response to what she perceived as a forced jovial tone . with that , she slid out of the jeep and onto >	-2
<user> <user> liking the optimism	0
<user> it ' s ' eye - for - eye ' . indian army never forgives , never forgets . they always take revenge , pakistan breaks laws , i . a follows	-2
<user> going back to blissful ignorance ? ! <repeated>	-2
already plotting next steps if i get cut off by the same minivan in tomorrow ' s drop - off line . <hashtag> preschool politics </hashtag> <hashtag> mom things </hashtag>	-2
<hashtag> smile </hashtag> every morning to a positive head start with your <hashtag> clients </hashtag> relations	3
i will find myself smiling and even laughing at jokes that i do not even think are particularly funny , and i know it ' s because <allcaps> you </allcaps> love them !	2
my haters are like crickets . they chirp all day but when i walk past them they shut the fuck up . - <user> ( my idol )	0
thinking about trying some comedy on youtube . always been fond of it . time to nut up . <hashtag> comedy </hashtag> <hashtag> maybe one day </hashtag> <hashtag> hopefully funny </hashtag> <hashtag> lol </hashtag>	3
it has not sunk in that i am meeting the twins	0
<user> lydia <elongated> , we were the only ones that were supposed to know that you make me nervous :face_without_mouth:	-2
<user> happy <elongated> happy <elongated> happy <elongated> happy <elongated> birthday best friend ! <repeated> love you lots :sparkling_heart: :sparkling_heart: :sparkling_heart: :sparkling_heart: :sparkling_heart: :sparkling_heart: :sparkling_heart: :party_popper: :confetti_ball: <hashtag> chapter 22 </hashtag> <hashtag> bday girl </hashtag> <hashtag> love </hashtag>	3
<user> i admittedly went into this series thinking we ' d see the jedi in their heyday , not as dysfunctional un peacekeepers in space	-2
<user> please tell us why ' protesting ' injustice requires <hashtag> burning </hashtag> <hashtag> beating </hashtag> and <hashtag> looting </hashtag> terrible optics <hashtag> toussaint romain </hashtag> is true leader !	-2
<user> have some issues with my broadband bill , i am charged for the month before i signed up with airtel . <repeated> <hashtag> hilarious </hashtag>	1
what happened to breezy	0
brennan cook and breezy should get back together :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:	1
who actually chooses to drink sparkling water :thinking_face:	0
the true way to render ourselves <hashtag> happy </hashtag> is to love our work and find in it our pleasure . francoise de motteville	1
im like ' this is better ' in the moment cuz i panic and then later its so obviously not better . at every opportunity i choose to make it seem	1
well my evaluation came back and i am minimally effective . student test scores on the <allcaps> parcc </allcaps> sunk my eval . it ' s time for me to quit teaching	-3
<user> <user> we sound like vampires saying we wanna sink our teeth into the tt lads and their talents :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:	1
getting my comedic relief w / <user> during season premiere of <hashtag> modern family </hashtag> . just what a girl needs ! <hashtag> hilarious </hashtag>	2
<user> aw no problem . i just felt like speaking because i felt the same before and i want you to overcome it and not be discouraged . <happy>	0
<user> ciara asks was it a sci - fi movie , julie & jen just stare , claire on her phone , joey bolts when the cab honks . <allcaps> lmao </allcaps>	2
i have no clue where my charger is . <repeated> <hashtag> lost </hashtag>	-2
<hashtag> bridget jones baby </hashtag> is the best thing i have seen in ages ! so funny , i have missed bridget ! <hashtag> love </hashtag> <hashtag> team mark </hashtag>	2
* gets crushes on fictional and animated characters instead if real people *	0
she ' s foaming at the lips the one between her hips <user> , one of many great lyrics	1
the bushes were good with the forces of resentment when it made them money and gave them power . now that it does not they have changed tunes .	0
<user> oh please ! <allcaps> inc </allcaps> talking about looting ! i am not saying <hashtag> bjp </hashtag> is pure but this is such a <hashtag> hilarious </hashtag> <hashtag> irony </hashtag> ! <user> is def better !	1
<hashtag> pakistan </hashtag> is ‘ terrorist state ’ , carries out <hashtag> war </hashtag> crimes : <hashtag> india </hashtag> to <user> . \ n <hashtag> unga </hashtag> <hashtag> un </hashtag>	-1
not by wrath does one kill , but by laughter . friedrich nietzsche <hashtag> friedrich nietzsche </hashtag>	0
if payet goes either in jan or @ the seasons end , can not say i blame him . the boy must b so disheartened by what he ' s seeing at the mo .	-3
the jovial laughter that trump and his lackeys showed when don king used the n word was a truly bizarre sight	-2
reflection : the grind has been so <allcaps> real </allcaps> ! working <number> jobs & being in school . <hashtag> ksu dsm </hashtag> <hashtag> ksu </hashtag> <hashtag> recruiter </hashtag> <hashtag> instructor </hashtag> <hashtag> tumble </hashtag> <hashtag> cheer </hashtag> <hashtag> grad school </hashtag>	2
<user> <user> specific & intentional way . and part of that intention is to provoke conversation around systemic racism towards blacks .	-2
and with rich fumes his sullen sences cheer ' d .	0
<user> can not believe how rude your cashier was today when i was returning an item ! your customer service is slacking .	-3
<user> hah do not speak to me or my cousin like that , mind a had the displeasure of seeing u bare faced on eh train , no a pretty sight mate	-2
<user> can be as indignant as he wants but the world knows obama will do nothing and putin will just do what he wants <hashtag> aleppo </hashtag> <hashtag> syria </hashtag>	-1
<user> <user> all i have seen is that clip of the jail scene with the sexuality part which was hilarious	1
clean the <hashtag> sink </hashtag> and make your <hashtag> bathroom </hashtag> shine .	0
take my kindness for weakness when you acting silly keeping it <number> ain ' t your forté <hashtag> breezy </hashtag> <hashtag> chris brown </hashtag> <hashtag> team breezy </hashtag>	0
grateful for all the hungry people in my life ! hungry to learn , change , grow , help , etc - not sure anybody has it better ! <hashtag> relentless </hashtag>	3
now that the n word is normalized by the media ? just wow . no words for this . no . words . for . this . frog been boiling in the pot via media .	-2
<user> great to hear . if there ' s one thing that makes you feel more like yourself , it ;s some hearty chicken noodle soup , right ?	0
i feel so blessed to work with the family that i nanny for :heart: nothing but love & appreciation , makes me smile .	3
<user> easy , breezy , beautiful rasta mon	0
pre - game nerves have settled in :face_screaming_in_fear: i ' l be <hashtag> cheering </hashtag> from home guys :red_circle: :white_circle: ️ :raising_hands: :pale: :rugby_football: <hashtag> afl cats swans </hashtag> <hashtag> proudly sydney </hashtag> <hashtag> go swans </hashtag> <user> <user>	3
never let the sadness of your past ruin your future	0
do not put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass	0
love this ! laughing while crying works too ! <hashtag> katherine mansfield </hashtag> <hashtag> failure </hashtag> <hashtag> dealing with failure </hashtag>	0
every time i hear <user> ' s organ kick in on the new <user> , i break into the goofiest smile .	2
have the producers of <user> ever been outside of their country ? these are universal problems . <hashtag> worldwide </hashtag> <hashtag> anxiety </hashtag>	-2
<user> ' operation echoes ' is gathering momentum . <repeated> <hashtag> tense </hashtag> <hashtag> nervous </hashtag> <hashtag> feel sick </hashtag> <hashtag> excited </hashtag>	0
if you are unhappy with someone just fucking tell them you are unhappy and leave . do not go fuckin around with other people on the side	-3
<user> <user> all the best moto gp is loosing a very talented rider	-2
<user> can you at least just walk past her and break out into laughter	0
<user> all the optimism . <repeated>	0
this tweet is dedicated to my back pain , which i do not understand because i am youthful and spry . full of life . vivacious .	-2
<user> im love you , even if you bully me sadly	-1
tutoring gives me such an exhilarating feeling . i love helping people :relieved_face:	3
every time a new anthony weiner revelation breaks , bill clinton says a prayer of thanks that texting / dming did not exist in his heyday .	-1
rooneys fucking untouchable is not he ? been fucking dreadful again , depay has looked decent ( ish ) tonight	-2
<user> jesus , you just made think that of all the vols v fl games i have seen . i have never seen a win . <hashtag> depression </hashtag>	-3
<user> sadly . it ' s just . <repeated> did the dude have to yell out the frogs name at the clinton rally that one day . it changed everything	-2
<user> hey breezy , you wanna give me some of that coffee you posted on your snap ? <repeated> please	0
best quote from a <number> in german - almost	0
<user> i will be there ! <repeated> can not wait for all the <hashtag> mirth </hashtag> !	1
the most important characteristic of leadership is the lack of <hashtag> fear </hashtag> . <hashtag> activism </hashtag> <hashtag> equity </hashtag> <hashtag> revolution </hashtag>	1
<hashtag> twd </hashtag> comes on soon	1
<number> minutes of yoga to your breakfast routine will change your day <hashtag> preparation </hashtag> <hashtag> sunrise yoga </hashtag> <hashtag> body awareness </hashtag> <hashtag> health </hashtag> <hashtag> yoga </hashtag> <hashtag> smile </hashtag> <hashtag> stretch </hashtag>	3
<user> vas a ir al de the amaity affliction ?	0
it ' s not the most comforting & jubilant place to be , but i do find joy in doing what ' s best for me and being passionate abt company i keep .	0
did u laugh today ? laugh hard ? i hope so . <repeated> we <allcaps> need </allcaps> laughter now . <hashtag> smile </hashtag> <hashtag> love </hashtag>	3
watch this amazing live . ly broadcast by <user> <hashtag> lively </hashtag> <hashtag> musical ly </hashtag>	1
<user> <user> still bitter about last night lads :face_with_tears_of_joy:	0
i am just doing what u should b doing just minding my business and grinding relentless <user>	-2
<user> any possibly kg is being bought out as a player so that he can buy in from glen as a minority owner ?	0
smokeys dad is sad <annoyed>	-3
rockin to bob dylan singin ' bob dylan ' s 1 1 5 th dream on <allcaps> lpco </allcaps> klassic rock <hashtag> classic rock </hashtag> <hashtag> klassic rock </hashtag> <hashtag> rocknroll </hashtag> <hashtag> blues </hashtag> <hashtag> online radio </hashtag>	1
did u laugh today ? laugh hard ? i hope so . <repeated> we <allcaps> need </allcaps> laughter now . <hashtag> love </hashtag>	2
<user> <user> <user> pretty average , klitschko fury did about 6 0 0 k and joshua white did about 4 5 0 k	-1
i know few will mourn the loss of stitch ' s great escape , but . <repeated> see , <allcaps> this </allcaps> is the kind of cost - cutting at parks i really do not care for .	0
<user> huff i know your pro - hillary and so is <allcaps> cnn </allcaps> and <allcaps> msnbc </allcaps> , but they made no mention of this , this statement would be gold for em	-2
learning is key while converting your leaning to someone else is door , so when you do both you will open the door of success . \ n \ n <hashtag> x33 </hashtag>	1
i bet dat dog eating name brand cheerios . cant relate . i eat cheery o ' s	-2
need a new outlet for	-1
<user> is not that the reason horror is popular ? the exhilaration that comes from discomfort is enjoyable - - watch the green room <laugh>	1
if ydu yell ' fire ' in a crowded theater you will burst into flames . it ' s a cool trick , bu : only once .	0
<user> my liver is elated that is not us	0
how sad is it that i am rejoicing over a <number> :skull: <hashtag> college kills </hashtag>	-2
<user> you got this :heart: <hashtag> stay strong </hashtag> <hashtag> smile </hashtag> <hashtag> you re beautiful </hashtag>	3
so happy my next class is canceled bc . <repeated> im od tired :loudly_crying_face:	0
aw there ' s a young fox outside on the grass just jumping around all playful and having a little stretch :see-no-evil_monkey: soo cute :wolf_face:	3
<user> evidently <user> feels above <hashtag> norms </hashtag> . <allcaps> show </allcaps> the <hashtag> tax </hashtag> return , if you have nothing to	-1
mou is too jovial and trying to impress those players too much . no player is bigger than manutd . <allcaps> saf </allcaps> will not tolerate all this bs <user>	-1
i am still laughing ' bitch took my pillow ' line <hashtag> glee </hashtag> <hashtag> kurt </hashtag>	1
<user> i know if i wasn ' t an optimist i would despair .	-2
it was very hard to stifle my laughter after i overheard this comment . it really is amazing in the worst ways .	1
i do not know why everyone is pretending to be sad about angelina and brad , everyone knows his dumb ass should have stayed with jennifer .	-1
a shy failure is nobler than an immodest success .	0
but guess what ? i am sober	-2
<number> applications for my dbs and still waiting . been over a year now . going to loose my job :thumbs_up: :brown: <user> <hashtag> thanks </hashtag> <hashtag> unhappy </hashtag> <hashtag> crb </hashtag>	-2
happy birthday <user> <hashtag> cheer chick </hashtag> <hashtag> jeep </hashtag> <hashtag> jeep girl </hashtag> <hashtag> i drive a jeep </hashtag> <hashtag> jeep jeep </hashtag> <hashtag> cheer </hashtag>	3
<user> <user> the single tear is him being joyous that he ' s deleted the monster that has brought generations of despair	1
if man u lose i may actually have a nervous breakdown	0
<user> high fantasy , i feel like you could make a melancholy college age slice of life thing work too	-2
loving <hashtag> pitch </hashtag> so far ! <repeated> :hugging_face: :hugging_face: :hugging_face: <user> <user> <hashtag> chills </hashtag>	2
my friend just messaged me ' ugh i am so hungry i can not wait for breakfast ' <hashtag> social media </hashtag> <hashtag> wine wednesday </hashtag> <hashtag> funny </hashtag> <hashtag> laughing </hashtag>	3
